City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
248,sidi amrane,33.4989,6.008,33.24000000000001,44,17,7.35,DZ,1686608728
249,lechinta,47.0167,24.35,13.090000000000032,81,100,1.7,RO,1686608728
250,nova prata,-28.7839,-51.61,5.330000000000041,89,78,1.37,BR,1686608728
251,the dalles,45.5946,-121.1787,35.08000000000004,36,40,6.69,US,1686608728
252,quellon,-43.1167,-73.6167,7.140000000000043,76,0,0.51,CL,1686608728
253,minas de marcona,-15.2119,-75.1103,13.580000000000041,78,27,7.7,PE,1686608729
254,nahiyat ash shinafiyah,31.5874,44.6602,35.53000000000003,17,2,2.76,IQ,1686608729
255,sinabang,2.4803,96.3801,26.420000000000016,81,71,0.29,ID,1686608520
256,toliara,-23.35,43.6667,19.230000000000018,82,2,1.71,MG,1686608729
257,yass,-34.8333,148.9167,7.689999999999998,96,59,1.81,AU,1686608729
258,christchurch,-43.5333,172.6333,9.670000000000016,86,100,1.54,NZ,1686608729
259,chepelare,41.7333,24.6833,10.660000000000025,99,96,1.22,BG,1686608730
260,ratnagiri,16.9833,73.3,28.129999999999995,80,80,6.91,IN,1686608730
261,namibe,-15.1961,12.1522,17.189999999999998,73,2,2.09,AO,1686608730
262,fort bragg,35.139,-79.006,29.08000000000004,69,40,3.09,US,1686608583
263,arraial do cabo,-22.9661,-42.0278,21.980000000000018,94,0,2.06,BR,1686608730
264,ondo,7.1,4.8333,21.77000000000004,98,87,0.79,NG,1686608731
265,yazd,31.8972,54.3675,31.060000000000002,19,0,4.12,IR,1686608731
266,burang,30.25,81.1667,6.470000000000027,76,73,0.83,CN,1686608731
267,iskushuban,10.2837,50.23,31.74000000000001,37,85,11.97,SO,1686608731
268,igarka,67.4667,86.5833,6.170000000000016,87,50,4.82,RU,1686608731
269,fujin,47.26,132.0322,17.400000000000034,83,87,0.76,CN,1686608731
270,tonj,7.2737,28.6822,25.210000000000036,61,35,1.47,SS,1686608732
271,yaren,-0.5472,166.916,28.27000000000004,77,88,3.8,NR,1686608732
272,betio village,1.358,172.9211,31.02000000000004,77,47,5.42,KI,1686608732
273,ta`u,-14.2336,-169.5144,27.55000000000001,74,82,7.97,AS,1686608732
274,celendin,-6.8703,-78.1517,20.29000000000002,71,34,2.59,PE,1686608732
275,saint-jean-de-braye,47.913,1.9771,19.960000000000036,89,64,3.6,FR,1686608733
276,dese,11.1333,39.6333,14.5,71,96,1.31,ET,1686608733
277,yendi,9.4427,-0.0099,24.980000000000018,77,96,1.93,GH,1686608733
278,east london,-33.0153,27.9116,14.510000000000048,67,99,6.48,ZA,1686608548
279,pariaman,-0.619,100.12,25.379999999999995,87,71,1.69,ID,1686608733
280,baoqing,46.3317,132.2111,15.29000000000002,94,100,0.75,CN,1686608733
281,gaiman,-43.2897,-65.4929,7.270000000000039,46,20,3.33,AR,1686608734
282,constantia,44.1833,28.65,13.379999999999995,80,33,7.41,RO,1686608734
283,kayangel,8.0823,134.7173,27.29000000000002,79,100,2.97,PW,1686608489
284,lewiston orchards,46.3804,-116.9754,30.950000000000045,38,20,2.57,US,1686608734
285,peace river,56.2501,-117.286,25.170000000000016,43,75,4.63,CA,1686608565
286,saipan,15.1355,145.701,29.390000000000043,100,40,6.17,MP,1686608734
287,nemuro,43.3236,145.575,11.740000000000009,97,100,4.21,JP,1686608735
288,eyl,7.9803,49.8164,25.980000000000018,83,99,11.84,SO,1686608735
289,luderitz,-26.6481,15.1594,13.220000000000027,83,0,4.46,NA,1686608735
290,northborough,42.3195,-71.6412,25.170000000000016,57,99,1.79,US,1686608735
291,kokopo,-4.352,152.2633,27.090000000000032,78,72,2.72,PG,1686608735
292,prince george,53.9166,-122.753,29.03000000000003,28,0,1.54,CA,1686608736
293,tottori,35.5,134.2333,22.04000000000002,88,40,0.0,JP,1686608736
294,sakaiminato,35.55,133.2333,22.960000000000036,100,75,1.54,JP,1686608736
295,alofi,-19.0595,-169.9187,23.939999999999998,94,100,3.09,NU,1686608736
296,khorixas,-20.3667,14.9667,10.450000000000045,58,2,2.09,NA,1686608736
297,altai,46.3722,96.2583,12.960000000000036,68,74,1.91,MN,1686608737
298,newnham,-41.3833,147.1333,9.360000000000014,96,75,0.51,AU,1686608737
299,charters towers,-20.1,146.2667,17.480000000000018,90,27,1.31,AU,1686608737
300,male,4.1748,73.5089,29.970000000000027,79,75,8.23,MV,1686608457
301,kavaratti,10.5669,72.642,29.5,75,100,9.23,IN,1686608737
302,richards bay,-28.783,32.0377,17.560000000000002,83,74,2.46,ZA,1686608738
303,plastun,44.7561,136.2939,11.850000000000023,99,100,2.06,RU,1686608738
304,cabedelo,-6.9811,-34.8339,25.370000000000005,85,0,4.95,BR,1686608738
305,qamdo,31.1667,97.2333,4.160000000000025,90,100,1.83,CN,1686608738
